new,host,ttl,a,soa,has_internal_ips,internal_ips,status_code,mx,ns,txt,cname,aaaa,cdn,cdn-name,caa
[x],lw-dc2-dist4-vlan190.rtr.liquidweb.com,600,,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist4-vlan194.rtr.liquidweb.com,600,67.225.158.3,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist4-vlan195.rtr.liquidweb.com,600,67.225.166.3,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist4-vlan196.rtr.liquidweb.com,600,67.225.168.3,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist4-vlan206.rtr.liquidweb.com,600,67.225.178.3,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist4-vlan211.rtr.liquidweb.com,600,67.225.182.3,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist4-vlan212.rtr.liquidweb.com,600,67.225.184.3,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist4-vlan219.rtr.liquidweb.com,568,,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist4-vlan220.rtr.liquidweb.com,600,67.227.192.3,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist4-vlan221.rtr.liquidweb.com,600,67.227.196.3,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist4-vlan223.rtr.liquidweb.com,600,67.225.214.3,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist4-vlan233.rtr.liquidweb.com,600,67.227.180.3,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist5-old.rtr.liquidweb.com,600,209.59.157.236,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist5-po1.rtr.liquidweb.com,600,209.59.157.118,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist5-po2.rtr.liquidweb.com,600,209.59.157.120,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist5-vlan300.rtr.liquidweb.com,600,67.227.172.2,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist5-vlan301.rtr.liquidweb.com,264,,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist5-vlan302.rtr.liquidweb.com,600,67.225.253.2,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist5-vlan303.rtr.liquidweb.com,600,67.225.164.2,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist5-vlan305.rtr.liquidweb.com,600,,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
[x],lw-dc2-dist5-vlan315.rtr.liquidweb.com,600,67.225.208.2,"{'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}, {'name': 'rtr.liquidweb.com', 'ns': 'ns.liquidweb.com', 'mailbox': 'root.ns.liquidweb.com', 'serial': 2024040104, 'refresh': 28800, 'retry': 7200, 'expire': 3600000, 'minttl': 600}",,,NOERROR,,,,,,,,
